age,age__is_outlier,workclass,workclass__is_missing,fnlwgt,fnlwgt__is_outlier,education,education_num,education_num__is_outlier,marital_status,occupation,occupation__is_missing,relationship,race,sex,capital_gain,capital_gain__is_outlier,capital_loss,capital_loss__is_outlier,hours_per_week,hours_per_week__is_outlier,native_country,native_country__is_missing,income
32,0,Private,0,329993,0,Some-college,10,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
22,0,Private,0,126613,0,Some-college,10,0,Never-married,Sales,0,Own-child,White,Female,0,0,0,0,20,1,United-States,0,<=50K
38,0,Private,0,309122,0,10th,6,0,Divorced,Machine-op-inspct,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
26,0,Private,0,244372,0,HS-grad,9,0,Married-civ-spouse,Adm-clerical,0,Wife,White,Female,0,0,0,0,52,0,United-States,0,>50K
22,0,missing,1,244771,0,11th,7,0,Separated,missing,1,Unmarried,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
48,0,Private,0,160647,0,Some-college,10,0,Never-married,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,40,0,Ireland,0,>50K
23,0,Private,0,207415,0,Bachelors,13,0,Never-married,Exec-managerial,0,Own-child,White,Female,0,0,0,0,15,1,United-States,0,<=50K
33,0,Private,0,221196,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
45,0,Private,0,270842,0,Masters,14,0,Divorced,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,50,0,United-States,0,>50K
48,0,Private,0,141944,0,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,4386,0,0,0,40,0,United-States,0,>50K
19,0,Without-pay,0,344858,0,HS-grad,9,0,Never-married,Farming-fishing,0,Own-child,White,Male,0,0,0,0,20,1,United-States,0,<=50K
27,0,Private,0,209205,0,Bachelors,13,0,Never-married,Tech-support,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
33,0,Private,0,118941,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,>50K
61,0,Private,0,71209,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
31,0,Self-emp-not-inc,0,209213,0,HS-grad,9,0,Never-married,Sales,0,Not-in-family,Black,Male,0,0,0,0,40,0,missing,1,<=50K
28,0,Local-gov,0,335015,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
29,0,Private,0,148431,0,Assoc-acdm,12,0,Married-civ-spouse,Sales,0,Wife,Other,Female,7688,0,0,0,45,0,United-States,0,>50K
19,0,State-gov,0,261422,0,Some-college,10,0,Never-married,Prof-specialty,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
38,0,Private,0,411797,0,Assoc-voc,11,0,Divorced,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
23,0,Private,0,267471,0,12th,8,0,Never-married,Sales,0,Own-child,White,Female,0,0,0,0,25,1,United-States,0,<=50K
17,0,Local-gov,0,191910,0,11th,7,0,Never-married,Sales,0,Own-child,White,Male,0,0,0,0,20,1,United-States,0,<=50K
49,0,Private,0,182752,0,Some-college,10,0,Married-civ-spouse,Adm-clerical,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,>50K
46,0,Private,0,353512,0,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
28,0,Private,0,199566,0,Bachelors,13,0,Married-civ-spouse,Other-service,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
28,0,Private,0,126129,0,Some-college,10,0,Never-married,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
30,0,Self-emp-not-inc,0,178255,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,70,1,missing,1,<=50K
43,0,Private,0,354408,0,12th,8,0,Married-civ-spouse,Adm-clerical,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
28,0,Private,0,213152,0,Bachelors,13,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,0,0,0,0,40,0,missing,1,>50K
39,0,Private,0,121590,0,Some-college,10,0,Never-married,Prof-specialty,0,Not-in-family,Black,Male,4787,0,0,0,40,0,United-States,0,>50K
27,0,State-gov,0,315640,0,Masters,14,0,Never-married,Prof-specialty,0,Not-in-family,Asian-Pac-Islander,Male,0,0,0,0,20,1,China,0,<=50K
27,0,State-gov,0,280618,0,Masters,14,0,Never-married,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
65,0,missing,1,137354,0,Some-college,10,0,Married-civ-spouse,missing,1,Husband,Asian-Pac-Islander,Male,0,0,0,0,20,1,United-States,0,<=50K
26,0,Private,0,125089,0,Some-college,10,0,Never-married,Exec-managerial,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
39,0,Private,0,49308,0,Bachelors,13,0,Divorced,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
45,0,Federal-gov,0,311671,0,Assoc-voc,11,0,Married-civ-spouse,Protective-serv,0,Husband,White,Male,3908,0,0,0,40,0,United-States,0,<=50K
58,0,Private,0,141807,0,5th-6th,3,1,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,Italy,0,<=50K
57,0,Private,0,103403,0,5th-6th,3,1,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
51,0,Private,0,122159,0,Some-college,10,0,Widowed,Prof-specialty,0,Not-in-family,White,Female,3325,0,0,0,40,0,United-States,0,<=50K
45,0,Private,0,112761,0,HS-grad,9,0,Divorced,Machine-op-inspct,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
61,0,Local-gov,0,167670,0,Bachelors,13,0,Married-spouse-absent,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
76,0,missing,1,224680,0,Prof-school,15,0,Married-civ-spouse,missing,1,Husband,White,Male,0,0,1258,0,20,1,United-States,0,<=50K
32,0,Private,0,231413,0,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
26,0,State-gov,0,272986,0,Assoc-acdm,12,0,Never-married,Adm-clerical,0,Own-child,Black,Female,0,0,0,0,8,1,United-States,0,<=50K
33,0,Private,0,165235,0,Bachelors,13,0,Never-married,Other-service,0,Not-in-family,Asian-Pac-Islander,Female,0,0,0,0,35,0,Thailand,0,<=50K
59,0,Private,0,155976,0,HS-grad,9,0,Widowed,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
38,0,Private,0,31964,0,9th,5,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
26,0,Private,0,252565,0,10th,6,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,55,1,United-States,0,<=50K
24,0,Private,0,117779,0,Bachelors,13,0,Never-married,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,10,1,Hungary,0,<=50K
19,0,Private,0,69182,0,Some-college,10,0,Never-married,Other-service,0,Own-child,White,Female,0,0,0,0,27,1,United-States,0,<=50K
44,0,Private,0,304530,0,Some-college,10,0,Divorced,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,55,1,United-States,0,<=50K
37,0,Private,0,122493,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
73,0,Private,0,139978,0,11th,7,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
20,0,missing,1,149478,0,Some-college,10,0,Never-married,missing,1,Other-relative,White,Female,0,0,0,0,25,1,United-States,0,<=50K
30,0,Private,0,156890,0,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
42,0,Private,0,223934,0,Assoc-acdm,12,0,Divorced,Exec-managerial,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
35,0,Private,0,32528,0,HS-grad,9,0,Married-civ-spouse,Handlers-cleaners,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
34,0,Private,0,353213,0,Assoc-acdm,12,0,Separated,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,60,1,United-States,0,<=50K
46,0,Private,0,125492,0,Bachelors,13,0,Divorced,Prof-specialty,0,Not-in-family,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
78,0,missing,1,27979,0,HS-grad,9,0,Married-civ-spouse,missing,1,Husband,White,Male,2228,0,0,0,32,1,United-States,0,<=50K
27,0,Private,0,119793,0,Bachelors,13,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
27,0,Private,0,109001,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,49,0,United-States,0,<=50K
44,0,Private,0,235786,0,Some-college,10,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,7298,0,0,0,45,0,United-States,0,>50K
21,0,Private,0,202214,0,Assoc-acdm,12,0,Never-married,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,10,1,United-States,0,<=50K
42,0,Self-emp-not-inc,0,326083,0,Assoc-voc,11,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
63,0,Private,0,301108,0,11th,7,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,22,1,United-States,0,<=50K
27,0,Private,0,288341,0,HS-grad,9,0,Never-married,Machine-op-inspct,0,Own-child,White,Female,0,0,0,0,32,1,United-States,0,<=50K
44,0,Private,0,215479,0,HS-grad,9,0,Divorced,Transport-moving,0,Not-in-family,Black,Male,0,0,0,0,20,1,Haiti,0,<=50K
55,0,Private,0,76860,0,HS-grad,9,0,Married-civ-spouse,Other-service,0,Other-relative,Asian-Pac-Islander,Male,0,0,0,0,40,0,Philippines,0,<=50K
56,0,Private,0,193130,0,Prof-school,15,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,16,1,United-States,0,<=50K
19,0,missing,1,119234,0,Some-college,10,0,Never-married,missing,1,Other-relative,White,Female,0,0,0,0,15,1,United-States,0,<=50K
22,0,Private,0,408383,0,Some-college,10,0,Never-married,Transport-moving,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
42,0,Private,0,236110,0,5th-6th,3,1,Married-spouse-absent,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,Puerto-Rico,0,<=50K
55,0,Private,0,174478,0,10th,6,0,Never-married,Other-service,0,Not-in-family,White,Male,0,0,0,0,29,1,United-States,0,<=50K
25,0,Private,0,195118,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Other-relative,White,Male,0,0,0,0,35,0,United-States,0,<=50K
26,0,Self-emp-inc,0,187652,0,HS-grad,9,0,Divorced,Exec-managerial,0,Not-in-family,White,Male,0,0,0,0,78,1,United-States,0,>50K
30,0,Local-gov,0,183000,0,Masters,14,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
24,0,Private,0,274398,0,Some-college,10,0,Never-married,Adm-clerical,0,Own-child,Black,Female,0,0,0,0,20,1,United-States,0,<=50K
39,0,Private,0,219483,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Wife,White,Female,5013,0,0,0,32,1,United-States,0,<=50K
33,0,Private,0,200246,0,Some-college,10,0,Married-spouse-absent,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
41,0,Private,0,141642,0,HS-grad,9,0,Never-married,Other-service,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
34,0,missing,1,267352,0,11th,7,0,Never-married,missing,1,Not-in-family,White,Male,0,0,0,0,30,1,United-States,0,<=50K
37,0,Self-emp-inc,0,183800,0,Assoc-acdm,12,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,1887,0,40,0,United-States,0,>50K
25,0,Private,0,66935,0,HS-grad,9,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,35,0,United-States,0,<=50K
51,0,Local-gov,0,319054,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,Black,Male,0,0,0,0,60,1,United-States,0,<=50K
38,0,Private,0,172571,0,Some-college,10,0,Divorced,Craft-repair,0,Own-child,White,Male,0,0,0,0,58,1,Poland,0,<=50K
19,0,missing,1,291509,0,12th,8,0,Never-married,missing,1,Own-child,White,Male,0,0,0,0,28,1,United-States,0,<=50K
60,0,Self-emp-not-inc,0,25825,0,HS-grad,9,0,Divorced,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,>50K
37,0,Local-gov,0,244803,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,missing,1,<=50K
51,0,Local-gov,0,133336,0,Masters,14,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,15024,0,0,0,40,0,United-States,0,>50K
45,0,Self-emp-inc,0,204196,0,Bachelors,13,0,Divorced,Exec-managerial,0,Unmarried,White,Male,0,0,0,0,50,0,United-States,0,>50K
23,0,Private,0,105617,0,9th,5,0,Never-married,Transport-moving,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
26,0,Private,0,100147,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Wife,White,Female,0,0,0,0,45,0,United-States,0,>50K
41,0,Private,0,223763,0,HS-grad,9,0,Divorced,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
30,0,Private,0,206051,0,HS-grad,9,0,Married-civ-spouse,Handlers-cleaners,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
32,0,Private,0,43403,0,Some-college,10,0,Divorced,Farming-fishing,0,Not-in-family,White,Female,0,0,1590,0,54,1,United-States,0,<=50K
47,0,Private,0,303637,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,49,0,United-States,0,>50K
19,0,missing,1,211553,0,Some-college,10,0,Never-married,missing,1,Own-child,White,Female,0,0,0,0,35,0,United-States,0,<=50K
48,0,State-gov,0,183486,0,Assoc-voc,11,0,Divorced,Prof-specialty,0,Unmarried,White,Female,0,0,0,0,56,1,United-States,0,>50K
20,0,Private,0,164775,0,5th-6th,3,1,Never-married,Handlers-cleaners,0,Other-relative,White,Male,0,0,0,0,40,0,Guatemala,0,<=50K
67,0,missing,1,233182,0,HS-grad,9,0,Divorced,missing,1,Not-in-family,White,Female,0,0,0,0,7,1,United-States,0,<=50K
37,0,Private,0,263094,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,7298,0,0,0,40,0,United-States,0,>50K
54,0,Private,0,227832,0,12th,8,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
49,0,Private,0,30219,0,HS-grad,9,0,Divorced,Craft-repair,0,Not-in-family,White,Male,0,0,1669,0,40,0,United-States,0,<=50K
50,0,Private,0,310774,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,35,0,United-States,0,<=50K
31,0,Private,0,341672,0,Some-college,10,0,Married-civ-spouse,Adm-clerical,0,Husband,Asian-Pac-Islander,Male,0,0,0,0,50,0,India,0,<=50K
45,0,Private,0,188386,0,HS-grad,9,0,Married-civ-spouse,Handlers-cleaners,0,Husband,White,Male,0,0,1628,0,45,0,United-States,0,<=50K
22,0,Self-emp-not-inc,0,197387,0,HS-grad,9,0,Never-married,Farming-fishing,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
31,0,Private,0,451744,1,HS-grad,9,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
35,0,Private,0,239409,0,10th,6,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
37,0,Private,0,40955,0,Prof-school,15,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
31,0,Private,0,159322,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Other-relative,White,Male,0,0,0,0,40,0,United-States,0,<=50K
47,0,Private,0,191957,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,>50K
52,0,Private,0,128378,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
35,0,Self-emp-not-inc,0,188563,0,HS-grad,9,0,Divorced,Farming-fishing,0,Own-child,White,Male,0,0,0,0,50,0,United-States,0,<=50K
63,0,Self-emp-not-inc,0,179444,0,7th-8th,4,1,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,15,1,United-States,0,<=50K
41,0,Private,0,149909,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,7688,0,0,0,50,0,United-States,0,>50K
65,0,Self-emp-not-inc,0,78875,0,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,2290,0,0,0,40,0,United-States,0,<=50K
36,0,Private,0,160035,0,HS-grad,9,0,Never-married,Other-service,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
51,0,State-gov,0,193720,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,56,1,United-States,0,>50K
17,0,Private,0,204018,0,11th,7,0,Never-married,Sales,0,Unmarried,White,Male,0,0,0,0,15,1,United-States,0,<=50K
30,0,Private,0,207668,0,Some-college,10,0,Never-married,Sales,0,Own-child,White,Male,0,0,0,0,30,1,United-States,0,<=50K
40,0,Private,0,191196,0,Masters,14,0,Never-married,Exec-managerial,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
38,0,Self-emp-inc,0,196373,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
35,0,Private,0,191628,0,Some-college,10,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
23,0,Private,0,399022,0,HS-grad,9,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,35,0,United-States,0,<=50K
47,0,Private,0,358465,0,Some-college,10,0,Divorced,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
25,0,Private,0,206600,0,10th,6,0,Never-married,Other-service,0,Not-in-family,White,Male,0,0,0,0,24,1,Nicaragua,0,<=50K
35,0,Private,0,166549,0,12th,8,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
28,0,Local-gov,0,251854,0,Some-college,10,0,Never-married,Adm-clerical,0,Unmarried,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
31,0,Private,0,162572,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
70,0,Private,0,145419,0,HS-grad,9,0,Widowed,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,5,1,United-States,0,<=50K
29,0,Private,0,190765,0,HS-grad,9,0,Divorced,Machine-op-inspct,0,Not-in-family,White,Male,0,0,0,0,44,0,United-States,0,<=50K
28,0,State-gov,0,381789,0,Some-college,10,0,Separated,Exec-managerial,0,Own-child,White,Male,0,0,2339,0,40,0,United-States,0,<=50K
28,0,Local-gov,0,163942,0,Some-college,10,0,Never-married,Protective-serv,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
31,0,Private,0,345122,0,Prof-school,15,0,Divorced,Prof-specialty,0,Not-in-family,White,Male,14084,0,0,0,50,0,United-States,0,>50K
71,0,Federal-gov,0,422149,1,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,20051,0,0,0,40,0,United-States,0,>50K
33,0,Private,0,278514,0,HS-grad,9,0,Divorced,Craft-repair,0,Own-child,White,Female,0,0,0,0,42,0,United-States,0,<=50K
23,0,Private,0,239663,0,Some-college,10,0,Never-married,Handlers-cleaners,0,Own-child,White,Male,2597,0,0,0,50,0,United-States,0,<=50K
63,0,Private,0,174826,0,HS-grad,9,0,Divorced,Other-service,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
32,0,Private,0,309513,0,Assoc-acdm,12,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
47,0,Local-gov,0,200471,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,5178,0,0,0,40,0,United-States,0,>50K
47,0,Private,0,33865,0,Some-college,10,0,Divorced,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,48,0,United-States,0,<=50K
56,0,Private,0,116143,0,Bachelors,13,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,5178,0,0,0,44,0,United-States,0,>50K
24,0,Private,0,103277,0,HS-grad,9,0,Never-married,Adm-clerical,0,Not-in-family,White,Female,2597,0,0,0,40,0,United-States,0,<=50K
40,0,Local-gov,0,240504,0,Assoc-acdm,12,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
31,0,Private,0,110643,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,1977,0,55,1,United-States,0,>50K
44,0,Private,0,75012,0,HS-grad,9,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,80,1,United-States,0,<=50K
26,0,Private,0,160300,0,HS-grad,9,0,Married-spouse-absent,Protective-serv,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
24,0,Private,0,210781,0,Bachelors,13,0,Never-married,Craft-repair,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
22,0,Local-gov,0,195532,0,Some-college,10,0,Never-married,Protective-serv,0,Other-relative,White,Female,0,0,0,0,43,0,United-States,0,<=50K
29,0,Private,0,142519,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
31,0,State-gov,0,113129,0,Some-college,10,0,Never-married,Other-service,0,Own-child,White,Female,0,0,0,0,65,1,United-States,0,<=50K
34,0,Private,0,251421,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
43,0,Private,0,194773,0,Some-college,10,0,Never-married,Other-service,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
37,0,Private,0,126954,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
43,0,State-gov,0,260960,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
44,0,Private,0,144067,0,Bachelors,13,0,Divorced,Adm-clerical,0,Not-in-family,White,Male,0,0,0,0,12,1,missing,1,<=50K
52,0,Private,0,400004,0,Assoc-voc,11,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
27,0,Private,0,327766,0,Some-college,10,0,Divorced,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,45,0,United-States,0,<=50K
24,0,Private,0,52242,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,>50K
51,0,Local-gov,0,97005,0,7th-8th,4,1,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
37,0,Private,0,172571,0,HS-grad,9,0,Divorced,Machine-op-inspct,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
29,0,Private,0,367329,0,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
51,0,Private,0,355551,0,HS-grad,9,0,Never-married,Craft-repair,0,Unmarried,White,Female,0,0,0,0,45,0,Mexico,0,<=50K
18,0,Private,0,137363,0,HS-grad,9,0,Never-married,Adm-clerical,0,Own-child,White,Female,0,0,0,0,40,0,United-States,0,<=50K
36,0,Private,0,126946,0,Some-college,10,0,Separated,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
24,0,Private,0,236696,0,Some-college,10,0,Never-married,Other-service,0,Not-in-family,White,Male,0,0,0,0,30,1,United-States,0,<=50K
37,0,Private,0,184498,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
21,0,Private,0,177265,0,Assoc-acdm,12,0,Never-married,Other-service,0,Own-child,White,Female,0,0,0,0,30,1,United-States,0,<=50K
